"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1976",18183,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1977",18643,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1978",18092,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1979",17151,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1980",14825,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1981",15511,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1982",15923,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1983",16237,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1984",16664,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1985",17231,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1986",16866,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1987",16601,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1988",16959,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1989",15999,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1990",16733,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1991",16357,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1992",17422,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1993",16486,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1994",16139,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1995",16594,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1996",16800,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1997",17878,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1998",18869,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","1999",19655,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2000",20144,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2001",20828,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2002",21211,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2003",21127,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2004",20386,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2005",21624,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2006",22105,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2007",21857,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2008",23969,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2009",23137,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2010",22456,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2011",22795,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2012",22476,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2013",23788,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2014",25072,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2015",26142,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2016",26670,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2017",27487,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2018",28434,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2019",28835,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2020",11981.57,
"ESP","PASSTRANSP","RAIL","MLN_PKM","A","2021",17477.16,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1970",4600,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1971",4000,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1972",4500,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1973",4600,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1974",5500,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1975",5615,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1976",5617,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1977",5563,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1978",5557,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1979",6224,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1980",6998,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1981",7062,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1982",6695,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1983",6776,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1984",6797,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1985",6911,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1986",6571,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1987",6433,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1988",6669,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1989",6647,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1990",6600,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1991",5985,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1992",5963,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1993",6422,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1994",6507,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1995",6833,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1996",6953,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1997",7022,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1998",7210,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","1999",7701,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2000",8243,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2001",8732,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2002",8874,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2003",8834,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2004",8658,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2005",8936,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2006",9617,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2007",10261,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2008",11146,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2009",11321,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2010",11155,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2011",11378,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2012",11792,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2013",11842,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2014",12121,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2015",12650,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2016",12800,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2017",13331,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2018",13546.798247255,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2019",14617.207234121,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2020",8129,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2021",8027,
"SWE","PASSTRANSP","RAIL","MLN_PKM","A","2022",12879,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1970",6223,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1971",6223,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1972",6700,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1973",7071,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1974",7453,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1975",7569,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1976",7499,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1977",7343,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1978",6710,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1979",6847,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1980",7055,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1981",6962,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1982",7092,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1983",7255,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1984",7538,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1985",7785,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1986",8004,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1987",8075,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1988",8143,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1989",7601,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1990",7793,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1991",4866,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1992",5393,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1993",5837,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1994",5059,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1995",4693,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1996",5065,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1997",5886,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1998",4740,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","1999",3819,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2000",3472,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2001",2990,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2002",2598,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2003",2517,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2004",2404,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2005",2389,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2006",2422,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2007",2424,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2008",2335,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2009",2144,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2010",2100,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2011",2068,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2012",1876,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2013",1826,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2014",1702,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2015",1552,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2016",1458,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2017",1438,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2018",1479,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2019",1524,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2020",1119,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2021",1205,
"BGR","PASSTRANSP","RAIL","MLN_PKM","A","2022",1603,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1970",3732,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1971",3628,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1972",3731,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1973",3609,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1974",3528,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1975",3505,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1976",3370,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1977",3533,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1978",3574,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1979",3553,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1980",3619,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1981",3682,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1982",3868,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1983",3896,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1984",4003,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1985",4063,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1986",4086,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1987",3917,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1988",3833,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1989",3665,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1990",3429,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1991",1503,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1992",981,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1993",1094,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1994",1182,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1995",1139,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1996",1205,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1997",1158,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1998",1092,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","1999",1137,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2000",1252,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2001",1241,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2002",1195,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2003",1163,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2004",1213,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2005",1266,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2006",1362,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2007",1611,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2008",1810,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2009",1835,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2010",1742,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2011",1486,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2012",1104,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2013",948,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2014",927,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2015",951,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2016",836,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2017",745,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2018",756,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2019",734,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2020",449,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2021",540,
"HRV","PASSTRANSP","RAIL","MLN_PKM","A","2022",815,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1970",1254,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1971",1305,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1972",1370,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1973",1375,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1974",1381,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1975",1416,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1976",1441,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1977",1486,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1978",1544,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1979",1557,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1980",1582,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1981",1593,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1982",1580,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1983",1649,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1984",1672,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1985",1649,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1986",1721,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1987",1764,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1988",1722,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1989",1562,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1990",1510,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1991",1273,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1992",950,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1993",722,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1994",537,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1995",421,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1996",309,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1997",262,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1998",236,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","1999",238,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2000",263,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2001",182,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2002",178,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2003",181,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2004",192,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2005",247,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2006",256,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2007",272,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2008",274,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2009",249,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2010",248,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2011",241,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2012",236,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2013",225,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2014",282,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2015",289,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2016",316,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2017",367,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2018",417,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2019",392,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2020",263,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2021",290,
"EST","PASSTRANSP","RAIL","MLN_PKM","A","2022",382,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1970",3817,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1971",3891,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1972",3953,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1973",4060,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1974",4112,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1975",4449,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1976",4411,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1977",4460,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1978",4607,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1979",4657,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1980",4774,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1981",4880,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1982",4978,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1983",5149,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1984",5310,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1985",5214,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1986",5573,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1987",5673,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1988",5761,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1989",5449,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1990",5366,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1991",3930,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1992",3656,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1993",2359,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1994",1794,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1995",1373,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1996",1182,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1997",1148,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1998",1059,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","1999",984,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2000",715,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2001",706,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2002",744,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2003",762,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2004",811,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2005",894,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2006",992,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2007",983,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2008",951,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2009",756,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2010",749,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2011",741,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2012",725,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2013",729,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2014",649,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2015",591,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2016",584,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2017",596,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2018",624,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2019",643,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2020",413,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2021",360.8,
"LVA","PASSTRANSP","RAIL","MLN_PKM","A","2022",541,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1970",2132,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1971",2285,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1972",2421,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1973",2477,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1974",2537,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1975",2594,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1976",2711,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1977",2943,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1978",3072,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1979",3168,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1980",3258,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1981",3314,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1982",3324,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1983",3331,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1984",3377,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1985",3417,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1986",3494,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1987",3565,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1988",3665,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1989",3470,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1990",3640,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1991",3225,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1992",2740,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1993",2700,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1994",1574,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1995",1130,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1996",954,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1997",842,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1998",800,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","1999",745,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2000",611,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2001",533,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2002",498,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2003",432,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2004",443,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2005",428,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2006",431,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2007",409,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2008",398,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2009",357,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2010",373,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2011",389,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2012",403,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2013",391,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2014",373,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2015",361,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2016",396,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2017",424,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2018",468,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2019",479,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2020",260,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2021",329,
"LTU","PASSTRANSP","RAIL","MLN_PKM","A","2022",433,
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1970",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1971",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1972",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1973",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1974",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1975",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1976",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1977",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1978",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1979",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1980",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1981",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1982",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1983",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1984",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1985",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1986",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1987",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1988",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1989",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1990",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1991",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1992",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1993",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1994",,"M"
"MLT","PASSTRANSP","RAIL","MLN_PKM","A","1995",,"M"
